date,likesCount,profileName,commentsCount,text,year,month,day_of_week,quarter,cleaned_text,word_count,textblob_score,vader_score,sentiment_score,sentiment_category,topic_text,dominant_topic,topic_probability
2022-10-26 19:40:45+00:00,2,7c44a296c33faf109914df9c02a46592522ff2b436a449850ecd7c5d01cfd35f,0.0,"People co-evolved with other organisms like fungi. As the fungi adapt to a rapidly warming world, they are able to survive above human body temperature and pose a direct growing threat to human health. 

https://www.who.int/news/item/25-10-2022-who-releases-first-ever-list-of-health-threatening-fungi",2022,10,Wednesday,4,people coevolved with other organisms like fungi as the fungi adapt to a rapidly warming world they are able to survive above human body temperature and pose a direct growing threat to human health,34,0.07916666666666666,0.1027,0.09093333333333334,Positive,people coevolved organisms fungi fungi adapt rapidly warming world able survive human body temperature pose direct growing threat human health,3.0,0.7313982722099786
2022-10-26 19:22:29+00:00,1,90df23a88f38b2daf73511cc55622dcab42ff6da26c2cf4c9a74b0635f60e3f6,0.0,"Are you similarly confused by the all-time record heat and drought, where the hottest years ever recorded are being experienced right now, or is that invisible to you?",2022,10,Wednesday,4,are you similarly confused by the alltime record heat and drought where the hottest years ever recorded are being experienced right now or is that invisible to you,28,0.22857142857142856,-0.3182,-0.04481428571428571,Neutral,similarly confused alltime record heat drought hottest years ever recorded experienced right invisible,2.0,0.3227259795825996
2022-10-26 18:42:51+00:00,0,94e068ec539b93e2d6894ca1e6feb861422b071a4abded01c3184827c5508e8e,0.0,"thank's of Philosophy share knowledge..., Partner..",2022,10,Wednesday,4,thanks of philosophy share knowledge partner,6,0.2,0.6249,0.41245,Positive,thanks philosophy share knowledge partner,3.0,0.5999633457476218
2022-10-26 19:21:28+00:00,0,ee30a65743d6fb86ae095158be4af5e0340122cd8f8367b2c7436d8326b1ee94,3.0,"In the 70s we had fuel restrictions, general speed limit was dropped from 120km/h to 80. Filling stations closed overnight. Made long distance travell  difficult.  Trucks were not allowed to take freight between towns, trains had to be used. As a country, there was a huge drop in fuel used, as well as a disproportionate drop in traffic accidents and deaths. This got me thinking about all the carbon that over millions of years has been collected by the earth and now over a hundred we are digging it up and releasing it into the atmosphere... at some point it had to make a difference? I also thought about all the chemical uses of oil, we WILL use it up at some point!   
  However, people using climate change for nefarious ends does us no favors, people sense this and attack our efforts to reverse climate change.",2022,10,Wednesday,4,in the s we had fuel restrictions general speed limit was dropped from kmh to filling stations closed overnight made long distance travell difficult trucks were not allowed to take freight between towns trains had to be used as a country there was a huge drop in fuel used as well as a disproportionate drop in traffic accidents and deaths this got me thinking about all the carbon that over millions of years has been collected by the earth and now over a hundred we are digging it up and releasing it into the atmosphere at some point it had to make a difference i also thought about all the chemical uses of oil we will use it up at some point however people using climate change for nefarious ends does us no favors people sense this and attack our efforts to reverse climate change,145,-0.04,-0.8146,-0.4273,Negative,fuel restrictions general speed limit dropped filling stations closed overnight made long distance travell difficult trucks allowed take freight towns trains used country huge drop fuel used well disproportionate drop traffic accidents deaths thinking carbon millions years collected earth hundred digging releasing atmosphere point make difference also thought chemical uses point however people using nefarious ends favors people sense attack efforts reverse,1.0,0.5029272104814079
2022-10-26 19:52:12+00:00,1,193c05a676773c6b849df0179311d9388ac82ac59acbc08b13d4ee123bf1b459,0.0,James Procak because the expanding heat allows the cold to drop down it changes the currents that would keep the cold from dropping down in areas that did not have the colder temperatures. As you’ve seen more extreme weather events are happening more often. Events that occurred maybe once in fifty years are now occurring every few years.,2022,10,Wednesday,4,james procak because the expanding heat allows the cold to drop down it changes the currents that would keep the cold from dropping down in areas that did not have the colder temperatures as youve seen more extreme weather events are happening more often events that occurred maybe once in fifty years are now occurring every few years,58,-0.10451388888888888,-0.2732,-0.18885694444444445,Negative,james procak expanding heat allows cold drop changes currents keep cold dropping areas colder temperatures youve seen extreme weather events happening often events occurred maybe fifty years occurring every years,2.0,0.600179719380989
2022-10-26 17:46:41+00:00,1,fff7c75357526ed9ce798203a2d699a9b693e78db1e6934484b555ac0e2eb4c0,0.0,Manuel Edgardo Lugo Recart,2022,10,Wednesday,4,manuel edgardo lugo recart,4,0.0,0.0,0.0,Neutral,manuel edgardo lugo recart,0.0,0.2
2022-10-31 03:54:28+00:00,0,a7a6b2e0fdc85c7e23b4040bfb7886feb82ec2479f8943f679d44bc7f37d08ed,0.0,We need fast and urgent funding to deal with the losses and damage,2022,10,Monday,4,we need fast and urgent funding to deal with the losses and damage,13,0.2,-0.6249,-0.21245,Negative,need fast urgent funding deal losses damage,3.0,0.5965742563427334
2022-10-26 17:26:05+00:00,4,172ee6c7fb254c103822db8d5643609d354ebe29c9e2b8c48c7386fec11991f3,1.0,Mean while we continue to destroy the natural carbon removal systems and add more crap we don't really need https://phys.org/news/2012-06-algae-lichens-mosses-huge-amounts.html,2022,10,Wednesday,4,mean while we continue to destroy the natural carbon removal systems and add more crap we dont really need,19,-0.08541666666666665,-0.5984,-0.34190833333333337,Negative,mean continue destroy natural carbon removal systems crap dont really need,3.0,0.7747328147134116
2020-09-16 01:11:15+00:00,1,80d0998e8501b339a0e8c23ae696e0bd960b61344de07b9caf9c06c5bb4817a2,3.0,Taking advantage of the naive. Climate has been changing since the beginning of time. What we are doing now has little affect. The earth corrects itself over time   ,2020,9,Wednesday,3,taking advantage of the naive climate has been changing since the beginning of time what we are doing now has little affect the earth corrects itself over time,28,-0.24375,-0.0258,-0.134775,Negative,taking advantage naive changing since beginning time little affect earth corrects time,1.0,0.7721702761069811
2020-09-16 12:01:08+00:00,2,1fb2afc685b1ba0e4addf07b6e116779d17db53ecc61f2b78ebfbba127f51def,11.0,Your predictions are based on FAKED computer parameters. ,2020,9,Wednesday,3,your predictions are based on faked computer parameters,8,0.0,0.0,0.0,Neutral,predictions based faked computer parameters,2.0,0.5999729970971821
2020-09-17 17:56:19+00:00,0,122ab55a4da09cb3ce0bb6e3b129000faa44caf556bccbad4c8080b25945e03a,1.0,"This earth has been changing since its  conception 
I do believe in global warming.
I would do away with combustion engines,(instead of spending this countries money to pay you for. Buying   a car with better gas 
Mileage.
Like the President from 2008 to 2012 did when he first came Into office).
2nd I would eliminate all plastics.  When I was a kid we did not have much plastic.
Coffee was in tins
Water was in glasses, car headlights were all glass.
There was no island in the Pacific  made of a
Plastic.
  Alaska had glaciers that did  ot melt.
 Folks wise up and let's protect Gods gift to us
Mother Earth",2020,9,Thursday,3,this earth has been changing since its conception i do believe in global warming i would do away with combustion enginesinstead of spending this countries money to pay you for buying a car with better gas mileage like the president from to did when he first came into office nd i would eliminate all plastics when i was a kid we did not have much plastic coffee was in tins water was in glasses car headlights were all glass there was no island in the pacific made of a plastic alaska had glaciers that did ot melt folks wise up and lets protect gods gift to us mother earth,109,0.32999999999999996,0.9001,0.61505,Positive,earth changing since conception believe global warming away combustion enginesinstead spending countries money buying better mileage president first came office eliminate plastics much plastic coffee tins water glasses headlights glass island pacific made plastic alaska glaciers melt folks wise lets protect gods gift mother earth,1.0,0.457648681294053
2020-09-17 04:56:23+00:00,1,509130aae5484607c96f6cb765daabc05dc6324aab025b24d03d6776f4903ac9,1.0,Exactly how long have they been keeping records. Clearly a blink of the eye in historical terms.,2020,9,Thursday,3,exactly how long have they been keeping records clearly a blink of the eye in historical terms,17,0.075,0.4019,0.23845,Positive,exactly long keeping records clearly blink historical terms,0.0,0.5980984344718433
2020-09-16 01:54:28+00:00,1,2aa62f61baf6f7e5c7b5127c458c00d9c4b2afab70bc3ad1c8899c72340b3dc9,2.0,If the greenhouse gas carbon dioxide is getting more in the Earth that would also mean it's getting denser. Why are the clouds not going up in elevation since they ride on the carbon dioxide oxygen mix,2020,9,Wednesday,3,if the greenhouse gas carbon dioxide is getting more in the earth that would also mean its getting denser why are the clouds not going up in elevation since they ride on the carbon dioxide oxygen mix,37,0.09375,0.0,0.046875,Neutral,greenhouse carbon dioxide getting earth also mean getting denser clouds going elevation since ride carbon dioxide oxygen,3.0,0.5608528252591003
2020-09-15 22:28:57+00:00,11,366515cdefaba95e97d99064746a3aab843a3d8aef94f174cf1900e13e341f06,12.0,Cut the crap. In the 70's the so-called experts tried to scare us to death saying we're all headed to another ice age! But I bet you liberal loons will block this post. Stop trying to cram this crap down our throats!!!!,2020,9,Tuesday,3,cut the crap in the s the socalled experts tried to scare us to death saying were all headed to another ice age but i bet you liberal loons will block this post stop trying to cram this crap down our throats,42,-0.5851851851851851,-0.9481,-0.7666425925925926,Negative,crap socalled experts tried scare death saying headed another liberal loons block post stop trying cram crap throats,2.0,0.7300850727597655
2020-09-16 21:17:02+00:00,0,79bd9fb1a10af82e242e76b4222d30b583ad0f9f8dbc701f6f455ed28c174941,1.0,"Time has already long-run out to make any difference in global temperature reductions, it’s far too late now. The gross stupidity of the human race will be their own undoing. Serves them right for their pitiful arrogance. After humanity is extinct, the planet will once again heal itself over eons of time into the distant future, to once again become the paradise it was before the Humans harmed it.",2020,9,Wednesday,3,time has already longrun out to make any difference in global temperature reductions its far too late now the gross stupidity of the human race will be their own undoing serves them right for their pitiful arrogance after humanity is extinct the planet will once again heal itself over eons of time into the distant future to once again become the paradise it was before the humans harmed it,69,-0.03766233766233766,-0.8885,-0.4630811688311688,Negative,time already longrun make difference global temperature reductions late gross stupidity human race undoing serves right pitiful arrogance humanity extinct planet heal eons time distant future become paradise humans harmed,2.0,0.8108975052565516
2020-09-17 14:39:50+00:00,1,8aeea95ecbcc3b29e499cdeb08b4c25828bac77cdf313dc152cefee965fa1f6f,14.0,"Temperatures rising are from rising magma, that is what is warming ocean temperatures as well as land, and that is evident by increasing earthquakes and volcanic eruptions ",2020,9,Thursday,3,temperatures rising are from rising magma that is what is warming ocean temperatures as well as land and that is evident by increasing earthquakes and volcanic eruptions,27,0.25,0.4019,0.32594999999999996,Positive,temperatures rising rising magma warming ocean temperatures well land evident increasing earthquakes volcanic eruptions,3.0,0.6231043436314424
2020-09-16 01:56:32+00:00,1,6fc536402ab44b46ccb2d0fde77f5798ebfcb94ff8e5191f4852327140edb0e6,2.0,"BS, the democrats are behind this, 1 volcano can dump more than 100,000 autos, and the forest mismanagement on the wast coast, if the environmental st would let them log the old groth that would nevet of happened.",2020,9,Wednesday,3,bs the democrats are behind this volcano can dump more than autos and the forest mismanagement on the wast coast if the environmental st would let them log the old groth that would nevet of happened,36,0.06666666666666667,-0.3818,-0.15756666666666666,Negative,democrats behind volcano dump autos forest mismanagement wast coast environmental groth nevet happened,0.0,0.5998967657639657
2020-09-16 05:25:27+00:00,1,75f018df2650246e31195fb38d848c6a34ffcf5125b2d91affd9ab8b16bca0c7,10.0,"Can you show us a 100,000 year graph? Can you show us a 20,000 year graph of ocean levels?",2020,9,Wednesday,3,can you show us a year graph can you show us a year graph of ocean levels,17,0.0,0.0,0.0,Neutral,show year graph show year graph ocean levels,3.0,0.7412824011245437
2020-09-16 04:26:36+00:00,2,41b02488a0afbc7d210eff41b925a9dbb295cb06583b8ac7248f472a256e6074,3.0,Climate change is and always has been in full motion. Its life on our volcanic planet.  For every burb by 1 volcano puts our more gases and carbon monoxide than 1000 China cities combines. I want my money back you thief.,2020,9,Wednesday,3,climate change is and always has been in full motion its life on our volcanic planet for every burb by volcano puts our more gases and carbon monoxide than china cities combines i want my money back you thief,39,0.2833333333333333,-0.4767,-0.09668333333333334,Negative,always full motion life volcanic planet every burb volcano puts gases carbon monoxide china cities combines want money back thief,3.0,0.7988562908025176
2020-09-15 21:25:05+00:00,27,e332cfd3f53d89cdd75a57b80d011e2f5984437cc51340e9ad4c116871753d98,6.0,I wish this was simply old news and we had people who cared as the wealthiest and most powerful. I wish we didn't have to fight to save a beautiful and healthy planet.,2020,9,Tuesday,3,i wish this was simply old news and we had people who cared as the wealthiest and most powerful i wish we didnt have to fight to save a beautiful and healthy planet,33,0.45,0.977,0.7135,Positive,wish simply news people cared wealthiest powerful wish didnt fight save beautiful healthy planet,1.0,0.5752783737703715
2020-09-15 22:15:25+00:00,22,a0f506b2f00d4b831758c27e1e17fa478dda22f188a9fd7e0cfcc8deea5e05a4,0.0,Is there anyone in NASA that can explain climate change to the president? Maybe with a short children's book with lots of pictures or maybe with puppets?,2020,9,Tuesday,3,is there anyone in nasa that can explain climate change to the president maybe with a short childrens book with lots of pictures or maybe with puppets,27,0.0,0.0,0.0,Neutral,anyone explain president maybe short childrens book lots pictures maybe puppets,0.0,0.6974628728376592
2020-09-16 01:22:28+00:00,18,1adcdd8882145c21d31e9ce4dda2e5a1638e3bf92bc678a825d6956429a71357,8.0,Thank you to all of you at NASA Climate Change for making a difference. I get really despondent sometimes over the path towards disaster we seem to be treading. It makes my heart happy to see other people still fighting the good fight. ,2020,9,Wednesday,3,thank you to all of you at nasa climate change for making a difference i get really despondent sometimes over the path towards disaster we seem to be treading it makes my heart happy to see other people still fighting the good fight,43,0.39375,0.1796,0.286675,Positive,thank making difference really despondent sometimes path towards disaster seem treading makes heart happy people still fighting good fight,1.0,0.6222780726773471
2020-09-15 23:08:47+00:00,6,d60b480ecabfecd4db1e6fd910f7f933ad82faf0abfffe989e3f9bb3567c66ba,0.0,"The current ruling class, who has control over the global political-economy, has the power to continue the burning of fossil fuels or to build a sustainable energy infrastructure. They have the power to meet the needs of displaced peoples who’s lives are destroyed by climate change, or leave them to die. 

A cursory look at even just our recent history of dealing with environmental disasters and displaced people (Katrina, Puerto Rico, these fires, the migrant ‘crises’ on the borders of Mexico, in the Mediterranean, etc) shows what decisions they will make. 

It’s not because they are uniquely evil people. It’s because of the logic of capital. They have an incentive, a near obligation, to maintain growth, maintain their bottom line. 

To fight climate change, we need to fight this apocalyptic class. As workers, people who every day reproduce the world around us, who have the power to change the world, we have the weapon of withholding  our labor to force capital to bend to our will (which, I imagine, would include not allowing the world to burn, destroying all of our and our loved ones futures).

Only when we work together, organize in our neighborhoods, workplaces, etc, will we have the power to challenge the system that is killing us.

Join a union. Join a socialist organization. Fight back in the streets. Read Lenin (and anyone else you think could help arm you with theory). We have to take this seriously if we are to have a future at all. ",2020,9,Tuesday,3,the current ruling class who has control over the global politicaleconomy has the power to continue the burning of fossil fuels or to build a sustainable energy infrastructure they have the power to meet the needs of displaced peoples whos lives are destroyed by climate change or leave them to die a cursory look at even just our recent history of dealing with environmental disasters and displaced people katrina puerto rico these fires the migrant crises on the borders of mexico in the mediterranean etc shows what decisions they will make its not because they are uniquely evil people its because of the logic of capital they have an incentive a near obligation to maintain growth maintain their bottom line to fight climate change we need to fight this apocalyptic class as workers people who every day reproduce the world around us who have the power to change the world we have the weapon of withholding our labor to force capital to bend to our will which i imagine would include not allowing the world to burn destroying all of our and our loved ones futures only when we work together organize in our neighborhoods workplaces etc will we have the power to challenge the system that is killing us join a union join a socialist organization fight back in the streets read lenin and anyone else you think could help arm you with theory we have to take this seriously if we are to have a future at all,250,-0.06666666666666667,-0.9748,-0.5207333333333334,Negative,current ruling class control global politicaleconomy power continue burning fossil fuels build sustainable energy infrastructure power meet needs displaced peoples whos lives destroyed leave cursory look even recent history dealing environmental disasters displaced people katrina puerto rico fires migrant crises borders mexico mediterranean shows decisions make uniquely evil people logic capital incentive near obligation maintain growth maintain bottom line fight need fight apocalyptic class workers people every reproduce world around power world weapon withholding labor force capital bend imagine include allowing world burn destroying loved ones futures work together organize neighborhoods workplaces power challenge system killing join union join socialist organization fight back streets read lenin anyone else think help theory take seriously future,1.0,0.6038422461714175
2020-09-15 21:55:18+00:00,12,d609fbf75ea8ad3b63e67a21ec6ca7b1f72a4c92d2fbf9b61866b691413950b2,13.0,Most of the disasters that you talked about. Is where the Earth is moving so the continents will move back together the United States is moving south and east it's not fast but it's moving and it's causing global warming. Because we are moving towards where it's warm. Why don't you look it up for yourself. We move one inch South every year and 3 in East every year. There is your global warming.,2020,9,Tuesday,3,most of the disasters that you talked about is where the earth is moving so the continents will move back together the united states is moving south and east its not fast but its moving and its causing global warming because we are moving towards where its warm why dont you look it up for yourself we move one inch south every year and in east every year there is your global warming,73,0.16666666666666666,0.4055,0.28608333333333336,Positive,disasters talked earth moving continents move back together united states moving south east fast moving causing global warming moving towards warm dont look move inch south every year east every year global warming,3.0,0.808423834126889
2020-09-15 23:41:15+00:00,5,f6ed8f13212babcab445115a686a84d7857d1b5ddae12ce0b3ef1a44348c35d3,1.0,"Wow! Well, I suppose the ultimate expert on GW is Mother Nature. Just saying I think she's trying to tell us something. No matter whose at fault or whether our changing weather patterns are cyclical maybe we ought to put out heads together and figure out the future of our planet for our kids and grandkids. Thanks 🌡️",2020,9,Tuesday,3,wow well i suppose the ultimate expert on gw is mother nature just saying i think shes trying to tell us something no matter whose at fault or whether our changing weather patterns are cyclical maybe we ought to put out heads together and figure out the future of our planet for our kids and grandkids thanks,57,0.07500000000000001,0.7207,0.39785000000000004,Positive,well suppose ultimate expert mother nature saying think shes trying tell something matter whose fault whether changing weather patterns cyclical maybe ought heads together figure future planet kids grandkids thanks,3.0,0.6405389382091013
2020-09-16 00:30:03+00:00,4,156e7117a4ad893b7bbc8a1f0743cf4c1592640c04791e0c2f36ab9dc7281596,2.0,"The fastest way to reduce car emissions is to promote affordable housing near job places.  Very few people are close enough to work to walk.  Very few streets are safe for cyclists.  In seeking affordable housing or in seeking job opportunities, a large number of people commute 30-60 minutes one way.  ",2020,9,Wednesday,3,the fastest way to reduce car emissions is to promote affordable housing near job places very few people are close enough to work to walk very few streets are safe for cyclists in seeking affordable housing or in seeking job opportunities a large number of people commute minutes one way,50,0.04904761904761904,0.8126,0.4308238095238095,Positive,fastest reduce emissions promote affordable housing near places people close enough work walk streets safe cyclists seeking affordable housing seeking opportunities large number people commute minutes,3.0,0.763720059465067
2020-09-15 23:04:40+00:00,4,1b58d94f58a6b60de5a1a3522ab5d11a386a9d5e82dd3632ce8b48d4efb00773,8.0,To keeping our families. Together and work on helping to keep on building up what may come in a bad situation with our land.we can't stop this pandemic but if we stay together things can change.,2020,9,Tuesday,3,to keeping our families together and work on helping to keep on building up what may come in a bad situation with our landwe cant stop this pandemic but if we stay together things can change,36,-0.6999999999999998,-0.0531,-0.37654999999999994,Negative,keeping families together work helping keep building come situation landwe cant stop pandemic stay together things,3.0,0.6068685901095373
2020-09-16 14:44:35+00:00,3,4e08dadc981be92f8deb960bd1cf5970bb951dc79388e063ffe0b2b4deeb3ea7,0.0,"These people in the comment section who haven’t dedicated their entire lives to science, and most likely get their “news” from YouTube, are trying to school NASA on how climate change works 😹🤡 ",2020,9,Wednesday,3,these people in the comment section who havent dedicated their entire lives to science and most likely get their news from youtube are trying to school nasa on how climate change works,32,0.16666666666666666,-0.357,-0.09516666666666666,Negative,people comment section havent dedicated entire lives science likely news youtube trying school works,2.0,0.7253133309652176
2020-09-15 22:30:24+00:00,6,68f1557403576439a01384ebe82a0f43e15ca1923531095ca4e0f7761dd19c56,0.0,"The data is there, scientific information is there however we at the mercy of a rich minority that will not stop at anything for profits!!!!",2020,9,Tuesday,3,the data is there scientific information is there however we at the mercy of a rich minority that will not stop at anything for profits,25,0.375,0.8717,0.6233500000000001,Positive,data scientific information however mercy rich minority stop anything profits,2.0,0.44523912814298855
2020-09-15 23:26:19+00:00,2,d2978870a52d394c26ddc39332edbd5e359fdf3174361a54a9c61e0528df3eba,0.0,Plant more trees stop building malls build in old parts of cities save are land redo old neighborhood a 100 acres is develop in ohio a day the gas and oil has cut down billions of trees in the past 10 years yes we can do other things,2020,9,Tuesday,3,plant more trees stop building malls build in old parts of cities save are land redo old neighborhood a acres is develop in ohio a day the gas and oil has cut down billions of trees in the past years yes we can do other things,46,0.028240740740740733,0.323,0.17562037037037037,Positive,plant trees stop building malls build parts cities save land redo neighborhood acres develop ohio billions trees past years things,2.0,0.7970522618226308
2020-09-16 06:08:13+00:00,1,8aeea95ecbcc3b29e499cdeb08b4c25828bac77cdf313dc152cefee965fa1f6f,1.0,"Changes to our climate are from our magnetic field of our planet being affected, causing rising magma and increased earthquake and volcanic activity, not man made greenhouse gases, if we would quit deforestation we would have less Co2 as trees absorb greenhouse gases and give back oxygen, if you do the research you will find the fires that are starting in Western US are all by fault lines and volcanic fields ",2020,9,Wednesday,3,changes to our climate are from our magnetic field of our planet being affected causing rising magma and increased earthquake and volcanic activity not man made greenhouse gases if we would quit deforestation we would have less co as trees absorb greenhouse gases and give back oxygen if you do the research you will find the fires that are starting in western us are all by fault lines and volcanic fields,71,-0.041666666666666664,-0.296,-0.16883333333333334,Negative,changes magnetic field planet affected causing rising magma increased earthquake volcanic activity made greenhouse gases quit deforestation less trees absorb greenhouse gases give back oxygen research find fires starting western fault lines volcanic fields,4.0,0.3644720322513507
2020-09-15 21:42:37+00:00,1,bf2fac3aa805d5c3846209290fbf153a094ebcb22789f50ed6456c4214da9443,0.0,Natural disasters. Hard to security? I wish they get better.,2020,9,Tuesday,3,natural disasters hard to security i wish they get better,10,0.10277777777777779,0.6705,0.38663888888888887,Positive,natural disasters hard security wish better,2.0,0.6668901839228932
2020-09-16 22:30:20+00:00,1,a6ffd3b3eed0a73247a4dd651deab7220e9fdbddabca363a0a64a78115dba1c4,0.0,Global warming seems to be accelerating.,2020,9,Wednesday,3,global warming seems to be accelerating,6,0.0,0.1531,0.07655,Positive,global warming seems accelerating,3.0,0.6622406561719059
2020-09-16 15:02:59+00:00,1,0001f9205d415c4d6003ed79eee0a4657e1aa1247fe8b30025a0a5f0106851bd,0.0," Glaciers are melting, sea levels are rising, cloud forests are dying, and wildlife is scrambling to keep pace. It has become clear that humans have caused most of the past century's warming …",2020,9,Wednesday,3,glaciers are melting sea levels are rising cloud forests are dying and wildlife is scrambling to keep pace it has become clear that humans have caused most of the past centurys warming,32,0.11666666666666665,0.4939,0.30528333333333335,Positive,glaciers melting levels rising cloud forests dying wildlife scrambling keep pace become clear humans caused past centurys warming,3.0,0.7780415437881832
2020-09-15 23:27:03+00:00,3,c8fd5b39c337449b061cbf79942a2e68e5c8949c37f732d5050a5a219a0c541a,2.0,It’s as close to you as Air.. We must go to Solar power and eliminate Fossil Fuels or die from Viruses 🦠 we thought we’re extinct.. Only to find they were frozen in the Arctic 🥶 ,2020,9,Tuesday,3,its as close to you as air we must go to solar power and eliminate fossil fuels or die from viruses we thought were extinct only to find they were frozen in the arctic,34,-0.2,-0.5994,-0.39970000000000006,Negative,close must solar power eliminate fossil fuels viruses thought extinct find frozen arctic,1.0,0.769556158485772
2020-09-16 03:43:47+00:00,1,d7b3a3b5d80b0028fa4caf3685b64c1dfaffa60355175022612ff134469d431d,9.0,"But it seems to me that wildfires does not happen everywhere, but california and few other places. So why is wildfire only limitd in few places?",2020,9,Wednesday,3,but it seems to me that wildfires does not happen everywhere but california and few other places so why is wildfire only limitd in few places,26,-0.13125,0.0,-0.065625,Negative,seems wildfires happen everywhere california places wildfire limitd places,0.0,0.6531520415300074
2020-09-16 04:58:35+00:00,0,46eef4c873b62ba2e004f3a3aab4f942655053e7554ee5699438e2ac075c38a4,0.0,I am a outdoors man in baltimore for 53 year's and our baltimore oriole likes cool air and our winters are so mild now I never seen one in 15 years now because it's warmer here now they stayed north and didn't come back !,2020,9,Wednesday,3,i am a outdoors man in baltimore for years and our baltimore oriole likes cool air and our winters are so mild now i never seen one in years now because its warmer here now they stayed north and didnt come back,42,0.22777777777777777,0.743,0.48538888888888887,Positive,outdoors baltimore years baltimore oriole likes cool winters mild never seen years warmer stayed north didnt come back,4.0,0.5086611565250754
2020-09-16 00:01:07+00:00,1,fbc7d1a96db0c682c8caaaf292d13527b1483b341da109a4480b130bf1607491,0.0,All this is the real truth but only our president dont beleived he is the one that have to support all this catástrofe with all the texes we paid he has to serve us not us we pay him to work for us country why we have to beg for help. Its not right.,2020,9,Wednesday,3,all this is the real truth but only our president dont beleived he is the one that have to support all this catstrofe with all the texes we paid he has to serve us not us we pay him to work for us country why we have to beg for help its not right,54,0.019047619047619053,0.8479,0.43347380952380954,Positive,real truth president dont beleived support catstrofe texes paid serve work country help right,2.0,0.3757019410287235
2020-09-17 17:39:29+00:00,0,07705f761133466307591ce3cd5732f2728d94bdb480b554c651fa7876821624,0.0,All I can say about all these changes----- I k ow these things must happen--& we get to watch it happening--in a way if you understand-(as nuch as a human can) it's kinda interesting---knowng what's on  the way,2020,9,Thursday,3,all i can say about all these changes i k ow these things must happen we get to watch it happeningin a way if you understandas nuch as a human can its kinda interestingknowng whats on the way,38,0.0,0.0,0.0,Neutral,changes things must happen watch happeningin understandas nuch human kinda interestingknowng whats,2.0,0.7650358041956805
2020-09-16 00:24:42+00:00,2,de3db37a93fc6bb71b53120ef5db8b9facde5d475c8d9e6b8a37dc78efc37f95,0.0,"We need to combat climate change so that the people and earth can survive 
",2020,9,Wednesday,3,we need to combat climate change so that the people and earth can survive,14,0.0,-0.34,-0.17,Negative,need combat people earth survive,1.0,0.7037582710896463
2020-09-16 01:00:17+00:00,0,460c1add92b947b25d86287b68758aa823c9b9e34e7a2b5fc61ff8b140eaa19f,0.0,The academic consultants to IPCC (International Panel for Climate Change) with the UN infamously falsified the data deleting whole data sets.,2020,9,Wednesday,3,the academic consultants to ipcc international panel for climate change with the un infamously falsified the data deleting whole data sets,21,-0.075,-0.3818,-0.2284,Negative,academic consultants ipcc international panel infamously falsified data deleting whole data sets,2.0,0.5998621065473148
2020-09-16 01:11:19+00:00,0,540bcc573fbd97c2cf210706fe7e5b9e7989640055c6f1c4fb391d8c855f957b,0.0,"There are many factors involved and I am not going to type a book. Yes, the planet it's natural changes, but since the industrial revolution, mankind's abuse has taken its toll",2020,9,Wednesday,3,there are many factors involved and i am not going to type a book yes the planet its natural changes but since the industrial revolution mankinds abuse has taken its toll,31,0.3,-0.6369,-0.16845000000000002,Negative,many factors involved going type book planet natural changes since industrial revolution mankinds abuse taken toll,2.0,0.7770518582990678
2020-09-16 18:20:23+00:00,0,5402e33131520600c9c222999b548f14af9669673ca0285e936ce6ddb79e6f8f,0.0,Best Aug we ever had here?  But maybe a protest of all those rich people’s jets and extra large houses,2020,9,Wednesday,3,best aug we ever had here but maybe a protest of all those rich peoples jets and extra large houses,20,0.39732142857142855,0.7184,0.5578607142857143,Positive,best ever maybe protest rich peoples jets extra large houses,0.0,0.6681475409491632
2020-09-16 01:21:03+00:00,1,1adcdd8882145c21d31e9ce4dda2e5a1638e3bf92bc678a825d6956429a71357,0.0,"What's this, like the 19th hottest year on record in 20 years? How long will it take for people to learn?",2020,9,Wednesday,3,whats this like the th hottest year on record in years how long will it take for people to learn,20,-0.05,0.3612,0.15560000000000002,Positive,whats hottest year record years long take people learn,1.0,0.48988824995033436
2020-09-16 01:56:05+00:00,0,4ea57a6a46d8a8548370674da42fbf546221ed8b7ee9b47626b0304ec3e79fbc,1.0,What happened between the 20’s and 40’s? What was introduced to cause the progression?,2020,9,Wednesday,3,what happened between the s and s what was introduced to cause the progression,14,0.0,0.0,0.0,Neutral,happened introduced cause progression,1.0,0.37933192685406486
2020-09-16 11:37:04+00:00,0,569fe4a69299a086bacceceb64c48d3075b3da4d38b2a1bf71b6f04553348d5f,0.0,Please send this informative article to our scientifically   stunted President . If enough people would do that it may annoy him somewhat. of course there are reports that he can't read so it may do little to no good sending him anything,2020,9,Wednesday,3,please send this informative article to our scientifically stunted president if enough people would do that it may annoy him somewhat of course there are reports that he cant read so it may do little to no good sending him anything,41,-0.17916666666666667,-0.4626,-0.32088333333333335,Negative,please send informative article scientifically stunted president enough people annoy somewhat course reports cant read little good sending anything,4.0,0.600061811442027
2020-09-16 15:16:27+00:00,0,03a1d971a09c6e003b00c9afdbc9bd5dffb0ab7276199d675e72207d379c8786,1.0,That is going to give Wyoming a wonderful year around climate but where are we going to put everyone who wants to move here?,2020,9,Wednesday,3,that is going to give wyoming a wonderful year around climate but where are we going to put everyone who wants to move here,24,0.6,0.3291,0.46455,Positive,going give wyoming wonderful year around going everyone wants move,1.0,0.7616930731840263
